"Site","Season","Week","temp"
"S04-OTW1","AP18","Week_7",18.3571428571429
"S04-OTW1","AP18","Week_8",16.6
"S04-OTW1","AP18","Week_9",16.3142857142857
"S04-OTW1","JU18","Week_1",23.0714285714286
"S04-OTW1","JU18","Week_2",24.9857142857143
"S04-OTW1","JU18","Week_3",25.9714285714286
"S04-OTW1","JU18","Week_4",26.3285714285714
"S04-OTW1","JU18","Week_5",24.8714285714286
"S04-OTW1","JU18","Week_6",23.5428571428571
"S04-OTW1","JU18","Week_7",24.3571428571429
"S04-OTW1","JU18","Week_8",25.8428571428571
"S04-OTW1","JU18","Week_9",25.7285714285714
"S04-OTW1","OC18","Week_1",22.1857142857143
"S04-OTW1","OC18","Week_2",16.1714285714286
"S04-OTW1","OC18","Week_3",17.6428571428571
"S04-OTW1","OC18","Week_4",14.1285714285714
"S04-OTW1","OC18","Week_5",7.32857142857143
"S04-OTW1","OC18","Week_6",8.57142857142857
"S04-OTW1","OC18","Week_7",9.45714285714286
"S04-OTW1","OC18","Week_8",3.22857142857143
"S04-OTW1","OC18","Week_9",-0.228571428571429
"S04-OTW1","JA19","Week_1",1.97142857142857
"S04-OTW1","JA19","Week_2",2.24285714285714
"S04-OTW1","JA19","Week_3",2.57142857142857
"S04-OTW1","JA19","Week_4",-1.92857142857143
"S04-OTW1","JA19","Week_5",-3.88571428571429
"S04-OTW1","JA19","Week_6",-9.58571428571429
"S04-OTW1","JA19","Week_7",-9.48571428571429
"S04-OTW1","JA19","Week_8",-3.42857142857143
"S04-OTW1","JA19","Week_9",-2.8
"S04-OTW1","AP19","Week_1",4.71428571428571
"S04-OTW1","AP19","Week_2",5.2
"S04-OTW1","AP19","Week_3",8.55714285714286
"S04-OTW1","AP19","Week_4",9.42857142857143
"S04-OTW1","AP19","Week_5",11.4857142857143
"S04-OTW1","AP19","Week_6",12.4
"S04-OTW1","AP19","Week_7",9.98571428571429
"S04-OTW1","AP19","Week_8",11.6142857142857
"S04-OTW1","AP19","Week_9",15.4142857142857
"S04-OTW1","JU19","Week_1",18.6428571428571
"S04-OTW1","JU19","Week_2",25.2142857142857
"S04-OTW1","JU19","Week_3",26.2714285714286
"S04-OTW1","JU19","Week_4",25.9
"S04-OTW1","JU19","Week_5",27.3714285714286
"S04-OTW1","JU19","Week_6",24.0714285714286
"S04-OTW1","JU19","Week_7",23.6571428571429
"S04-OTW1","JU19","Week_8",25.0571428571429
"S04-OTW1","JU19","Week_9",23.6142857142857
"S04-OTW1","OC19","Week_1",22.8428571428571
"S04-OTW1","OC19","Week_2",19.7
"S04-OTW1","OC19","Week_3",17.2714285714286
"S04-OTW1","OC19","Week_4",12.6428571428571
"S04-OTW1","OC19","Week_5",11.5285714285714
"S04-OTW1","OC19","Week_6",9.17142857142857
"S04-OTW1","OC19","Week_7",4.31428571428571
"S04-OTW1","OC19","Week_8",1.44285714285714
"S04-OTW1","OC19","Week_9",-2.22857142857143
"S04-OTW1","JA20","Week_1",1.27142857142857
"S04-OTW1","JA20","Week_2",6.05714285714286
"S04-OTW1","JA20","Week_3",1.84285714285714
"S04-OTW1","JA20","Week_4",1.22857142857143
"S04-OTW1","JA20","Week_5",-4.34285714285714
"S04-OTW1","JA20","Week_6",0.242857142857143
"S04-OTW1","JA20","Week_7",2.1
"S04-OTW1","JA20","Week_8",-1
"S04-OTW1","JA20","Week_9",-3.54285714285714
"S04-SSP1","JA18","Week_1",2.3
"S04-SSP1","JA18","Week_2",-13.1714285714286
"S04-SSP1","JA18","Week_3",-14.0571428571429
"S04-SSP1","JA18","Week_4",-1
"S04-SSP1","JA18","Week_5",-3.14285714285714
"S04-SSP1","JA18","Week_6",4.08571428571429
"S04-SSP1","JA18","Week_7",-3.37142857142857
"S04-SSP1","JA18","Week_8",-8.17142857142857
"S04-SSP1","JA18","Week_9",-1.32857142857143
"S04-SSP1","AP18","Week_1",2.8
"S04-SSP1","AP18","Week_2",6.21428571428571
"S04-SSP1","AP18","Week_3",1.02857142857143
"S04-SSP1","AP18","Week_4",5.85714285714286
"S04-SSP1","AP18","Week_5",3.9
"S04-SSP1","AP18","Week_6",10.2285714285714
"S04-SSP1","AP18","Week_7",18.3571428571429
"S04-SSP1","AP18","Week_8",16.6
"S04-SSP1","AP18","Week_9",16.3142857142857
"S04-SSP1","JU18","Week_1",23.0714285714286
"S04-SSP1","JU18","Week_2",24.9857142857143
"S04-SSP1","JU18","Week_3",25.9714285714286
"S04-SSP1","JU18","Week_4",26.3285714285714
"S04-SSP1","JU18","Week_5",24.8714285714286
"S04-SSP1","JU18","Week_6",23.5428571428571
"S04-SSP1","JU18","Week_7",24.3571428571429
"S04-SSP1","JU18","Week_8",25.8428571428571
"S04-SSP1","JU18","Week_9",25.7285714285714
"S04-SSP1","OC18","Week_1",22.1857142857143
"S04-SSP1","OC18","Week_2",16.1714285714286
"S04-SSP1","OC18","Week_3",17.6428571428571
"S04-SSP1","OC18","Week_4",14.1285714285714
"S04-SSP1","OC18","Week_5",7.32857142857143
"S04-SSP1","OC18","Week_6",8.57142857142857
"S04-SSP1","OC18","Week_7",9.45714285714286
"S04-SSP1","OC18","Week_8",3.22857142857143
"S04-SSP1","OC18","Week_9",-0.228571428571429
"S04-SSP1","JA19","Week_1",1.97142857142857
"S04-SSP1","JA19","Week_2",2.24285714285714
"S04-SSP1","JA19","Week_3",2.57142857142857
"S04-SSP1","JA19","Week_4",-1.92857142857143
"S04-SSP1","JA19","Week_5",-3.88571428571429
"S04-SSP1","JA19","Week_6",-9.58571428571429
"S04-SSP1","JA19","Week_7",-9.48571428571429
"S04-SSP1","JA19","Week_8",-3.42857142857143
"S04-SSP1","JA19","Week_9",-2.8
"S04-SSP1","AP19","Week_1",4.71428571428571
"S04-SSP1","AP19","Week_2",5.2
"S04-SSP1","AP19","Week_3",8.55714285714286
"S04-SSP1","AP19","Week_4",9.42857142857143
"S04-SSP1","AP19","Week_5",11.4857142857143
"S04-SSP1","AP19","Week_6",12.4
"S04-SSP1","AP19","Week_7",9.98571428571429
"S04-SSP1","AP19","Week_8",11.6142857142857
"S04-SSP1","AP19","Week_9",15.4142857142857
"S04-SSP1","JU19","Week_1",18.6428571428571
"S04-SSP1","JU19","Week_2",25.2142857142857
"S04-SSP1","JU19","Week_3",26.2714285714286
"S04-SSP1","JU19","Week_4",25.9
"S04-SSP1","JU19","Week_5",27.3714285714286
"S04-SSP1","JU19","Week_6",24.0714285714286
"S04-SSP1","JU19","Week_7",23.6571428571429
"S04-SSP1","JU19","Week_8",25.0571428571429
"S04-SSP1","JU19","Week_9",23.6142857142857
"S04-SSP1","OC19","Week_1",22.8428571428571
"S04-SSP1","OC19","Week_2",19.7
"S04-SSP1","OC19","Week_3",17.2714285714286
"S04-SSP1","OC19","Week_4",12.6428571428571
"S04-SSP1","OC19","Week_5",11.5285714285714
"S04-SSP1","OC19","Week_6",9.17142857142857
"S04-SSP1","OC19","Week_7",4.31428571428571
"S04-SSP1","OC19","Week_8",1.44285714285714
"S04-SSP1","OC19","Week_9",-2.22857142857143
"S04-SSP1","JA20","Week_1",1.27142857142857
"S04-SSP1","JA20","Week_2",6.05714285714286
"S04-SSP1","JA20","Week_3",1.84285714285714
"S04-SSP1","JA20","Week_4",1.22857142857143
"S04-SSP1","JA20","Week_5",-4.34285714285714
"S04-SSP1","JA20","Week_6",0.242857142857143
"S04-SSP1","JA20","Week_7",2.1
"S04-SSP1","JA20","Week_8",-1
"S04-SSP1","JA20","Week_9",-3.54285714285714
"S05-LNC1","JA18","Week_1",2.3
"S05-LNC1","JA18","Week_2",-13.1714285714286
"S05-LNC1","JA18","Week_3",-14.0571428571429
"S05-LNC1","JA18","Week_4",-1
"S05-LNC1","JA18","Week_5",-3.14285714285714
"S05-LNC1","JA18","Week_6",4.08571428571429
"S05-LNC1","JA18","Week_7",-3.37142857142857
"S05-LNC1","JA18","Week_8",-8.17142857142857
"S05-LNC1","JA18","Week_9",-1.32857142857143
"S05-LNC1","AP18","Week_1",2.8
"S05-LNC1","AP18","Week_2",6.21428571428571
"S05-LNC1","AP18","Week_3",1.02857142857143
"S05-LNC1","AP18","Week_4",5.85714285714286
"S05-LNC1","AP18","Week_5",3.9
"S05-LNC1","AP18","Week_6",10.2285714285714
"S05-LNC1","AP18","Week_7",18.3571428571429
"S05-LNC1","AP18","Week_8",16.6
"S05-LNC1","AP18","Week_9",16.3142857142857
"S05-LNC1","JU18","Week_1",23.0714285714286
"S05-LNC1","JU18","Week_2",24.9857142857143
"S05-LNC1","JU18","Week_3",25.9714285714286
"S05-LNC1","JU18","Week_4",26.3285714285714
"S05-LNC1","JU18","Week_5",24.8714285714286
"S05-LNC1","JU18","Week_6",23.5428571428571
"S05-LNC1","JU18","Week_7",24.3571428571429
"S05-LNC1","JU18","Week_8",25.8428571428571
"S05-LNC1","JU18","Week_9",25.7285714285714
"S05-LNC1","OC18","Week_1",22.1857142857143
"S05-LNC1","OC18","Week_2",16.1714285714286
"S05-LNC1","OC18","Week_3",17.6428571428571
"S05-LNC1","OC18","Week_4",14.1285714285714
"S05-LNC1","OC18","Week_5",7.32857142857143
"S05-LNC1","OC18","Week_6",8.57142857142857
"S05-LNC1","OC18","Week_7",9.45714285714286
"S05-LNC1","OC18","Week_8",3.22857142857143
"S05-LNC1","OC18","Week_9",-0.228571428571429
"S05-LNC1","JA19","Week_1",1.97142857142857
"S05-LNC1","JA19","Week_2",2.24285714285714
"S05-LNC1","JA19","Week_3",2.57142857142857
"S05-LNC1","JA19","Week_4",-1.92857142857143
"S05-LNC1","JA19","Week_5",-3.88571428571429
"S05-LNC1","JA19","Week_6",-9.58571428571429
"S05-LNC1","JA19","Week_7",-9.48571428571429
"S05-LNC1","JA19","Week_8",-3.42857142857143
"S05-LNC1","JA19","Week_9",-2.8
"S05-LNC1","AP19","Week_1",4.71428571428571
"S05-LNC1","AP19","Week_2",5.2
"S05-LNC1","AP19","Week_3",8.55714285714286
"S05-LNC1","AP19","Week_4",9.42857142857143
"S05-LNC1","AP19","Week_5",11.4857142857143
"S05-LNC1","AP19","Week_6",12.4
"S05-LNC1","AP19","Week_7",9.98571428571429
"S05-LNC1","AP19","Week_8",11.6142857142857
"S05-LNC1","AP19","Week_9",15.4142857142857
"S05-LNC1","JU19","Week_1",18.6428571428571
"S05-LNC1","JU19","Week_2",25.2142857142857
"S05-LNC1","JU19","Week_3",26.2714285714286
"S05-LNC1","JU19","Week_4",25.9
"S05-LNC1","JU19","Week_5",27.3714285714286
"S05-LNC1","JU19","Week_6",24.0714285714286
"S05-LNC1","JU19","Week_7",23.6571428571429
"S05-LNC1","JU19","Week_8",25.0571428571429
"S05-LNC1","JU19","Week_9",23.6142857142857
"S05-LNC1","OC19","Week_1",22.8428571428571
"S05-LNC1","OC19","Week_2",19.7
"S05-LNC1","OC19","Week_3",17.2714285714286
"S05-LNC1","OC19","Week_4",12.6428571428571
"S05-LNC1","OC19","Week_5",11.5285714285714
"S05-LNC1","OC19","Week_6",9.17142857142857
"S05-LNC1","OC19","Week_7",4.31428571428571
"S05-LNC1","OC19","Week_8",1.44285714285714
"S05-LNC1","OC19","Week_9",-2.22857142857143
"S05-LNC1","JA20","Week_1",1.27142857142857
"S05-LNC1","JA20","Week_2",6.05714285714286
"S05-LNC1","JA20","Week_3",1.84285714285714
"S05-LNC1","JA20","Week_4",1.22857142857143
"S05-LNC1","JA20","Week_5",-4.34285714285714
"S05-LNC1","JA20","Week_6",0.242857142857143
"S05-LNC1","JA20","Week_7",2.1
"S05-LNC1","JA20","Week_8",-1
"S05-LNC1","JA20","Week_9",-3.54285714285714
"S05-RES1","JA18","Week_1",2.3
"S05-RES1","JA18","Week_2",-13.1714285714286
"S05-RES1","JA18","Week_3",-14.0571428571429
"S05-RES1","JA18","Week_4",-1
"S05-RES1","JA18","Week_5",-3.14285714285714
"S05-RES1","JA18","Week_6",4.08571428571429
"S05-RES1","JA18","Week_7",-3.37142857142857
"S05-RES1","JA18","Week_8",-8.17142857142857
"S05-RES1","JA18","Week_9",-1.32857142857143
"S05-RES1","AP18","Week_1",2.8
"S05-RES1","AP18","Week_2",6.21428571428571
"S05-RES1","AP18","Week_3",1.02857142857143
"S05-RES1","AP18","Week_4",5.85714285714286
"S05-RES1","AP18","Week_5",3.9
"S05-RES1","AP18","Week_6",10.2285714285714
"S05-RES1","AP18","Week_7",18.3571428571429
"S05-RES1","AP18","Week_8",16.6
"S05-RES1","AP18","Week_9",16.3142857142857
"S05-RES1","JU18","Week_1",23.0714285714286
"S05-RES1","JU18","Week_2",24.9857142857143
"S05-RES1","JU18","Week_3",25.9714285714286
"S05-RES1","JU18","Week_4",26.3285714285714
"S05-RES1","JU18","Week_5",24.8714285714286
"S05-RES1","JU18","Week_6",23.5428571428571
"S05-RES1","JU18","Week_7",24.3571428571429
"S05-RES1","JU18","Week_8",25.8428571428571
"S05-RES1","JU18","Week_9",25.7285714285714
"S05-RES1","OC18","Week_1",22.1857142857143
"S05-RES1","OC18","Week_2",16.1714285714286
"S05-RES1","OC18","Week_3",17.6428571428571
"S05-RES1","OC18","Week_4",14.1285714285714
"S05-RES1","OC18","Week_5",7.32857142857143
"S05-RES1","OC18","Week_6",8.57142857142857
"S05-RES1","OC18","Week_7",9.45714285714286
"S05-RES1","OC18","Week_8",3.22857142857143
"S05-RES1","OC18","Week_9",-0.228571428571429
"S05-RES1","JA19","Week_1",1.97142857142857
"S05-RES1","JA19","Week_2",2.24285714285714
"S05-RES1","JA19","Week_3",2.57142857142857
"S05-RES1","JA19","Week_4",-1.92857142857143
"S05-RES1","JA19","Week_5",-3.88571428571429
"S05-RES1","JA19","Week_6",-9.58571428571429
"S05-RES1","JA19","Week_7",-9.48571428571429
"S05-RES1","JA19","Week_8",-3.42857142857143
"S05-RES1","JA19","Week_9",-2.8
"S05-RES1","AP19","Week_1",4.71428571428571
"S05-RES1","AP19","Week_2",5.2
"S05-RES1","AP19","Week_3",8.55714285714286
"S05-RES1","AP19","Week_4",9.42857142857143
"S05-RES1","AP19","Week_5",11.4857142857143
"S05-RES1","AP19","Week_6",12.4
"S05-RES1","AP19","Week_7",9.98571428571429
"S05-RES1","AP19","Week_8",11.6142857142857
"S05-RES1","AP19","Week_9",15.4142857142857
"S05-RES1","JU19","Week_1",18.6428571428571
"S05-RES1","JU19","Week_2",25.2142857142857
"S05-RES1","JU19","Week_3",26.2714285714286
"S05-RES1","JU19","Week_4",25.9
"S05-RES1","JU19","Week_5",27.3714285714286
"S05-RES1","JU19","Week_6",24.0714285714286
"S05-RES1","JU19","Week_7",23.6571428571429
"S05-RES1","JU19","Week_8",25.0571428571429
"S05-RES1","JU19","Week_9",23.6142857142857
"S05-RES1","OC19","Week_1",22.8428571428571
"S05-RES1","OC19","Week_2",19.7
"S05-RES1","OC19","Week_3",17.2714285714286
"S05-RES1","OC19","Week_4",12.6428571428571
"S05-RES1","OC19","Week_5",11.5285714285714
"S05-RES1","OC19","Week_6",9.17142857142857
"S05-RES1","OC19","Week_7",4.31428571428571
"S05-RES1","OC19","Week_8",1.44285714285714
"S05-RES1","OC19","Week_9",-2.22857142857143
"S05-RES1","JA20","Week_1",1.27142857142857
"S05-RES1","JA20","Week_2",6.05714285714286
"S05-RES1","JA20","Week_3",1.84285714285714
"S05-RES1","JA20","Week_4",1.22857142857143
"S05-RES1","JA20","Week_5",-4.34285714285714
"S05-RES1","JA20","Week_6",0.242857142857143
"S05-RES1","JA20","Week_7",2.1
"S05-RES1","JA20","Week_8",-1
"S05-RES1","JA20","Week_9",-3.54285714285714
"S05-SFP0","JA18","Week_1",2.3
"S05-SFP0","JA18","Week_2",-13.1714285714286
"S05-SFP0","JA18","Week_3",-14.0571428571429
"S05-SFP0","JA18","Week_4",-1
"S05-SFP0","JA18","Week_5",-3.14285714285714
"S05-SFP0","JA18","Week_6",4.08571428571429
"S05-SFP0","JA18","Week_7",-3.37142857142857
"S05-SFP0","JA18","Week_8",-8.17142857142857
"S05-SFP0","JA18","Week_9",-1.32857142857143
"S05-SFP0","AP18","Week_1",2.8
"S05-SFP0","AP18","Week_2",6.21428571428571
"S05-SFP0","AP18","Week_3",1.02857142857143
"S05-SFP0","AP18","Week_4",5.85714285714286
"S05-SFP0","AP18","Week_5",3.9
"S05-SFP0","AP18","Week_6",10.2285714285714
"S05-SFP0","AP18","Week_7",18.3571428571429
"S05-SFP0","AP18","Week_8",16.6
"S05-SFP0","AP18","Week_9",16.3142857142857
"S05-SFP0","JU18","Week_1",23.0714285714286
"S05-SFP0","JU18","Week_2",24.9857142857143
"S05-SFP0","JU18","Week_3",25.9714285714286
"S05-SFP0","JU18","Week_4",26.3285714285714
"S05-SFP0","JU18","Week_5",24.8714285714286
"S05-SFP0","JU18","Week_6",23.5428571428571
"S05-SFP0","JU18","Week_7",24.3571428571429
"S05-SFP0","JU18","Week_8",25.8428571428571
"S05-SFP0","JU18","Week_9",25.7285714285714
"S05-SFP0","OC18","Week_1",22.1857142857143
"S05-SFP0","OC18","Week_2",16.1714285714286
"S05-SFP0","OC18","Week_3",17.6428571428571
"S05-SFP0","OC18","Week_4",14.1285714285714
"S05-SFP0","OC18","Week_5",7.32857142857143
"S05-SFP0","OC18","Week_6",8.57142857142857
"S05-SFP0","OC18","Week_7",9.45714285714286
"S05-SFP0","OC18","Week_8",3.22857142857143
"S05-SFP0","OC18","Week_9",-0.228571428571429
"S05-SFP0","JA19","Week_1",1.97142857142857
"S05-SFP0","JA19","Week_2",2.24285714285714
"S05-SFP0","JA19","Week_3",2.57142857142857
"S05-SFP0","JA19","Week_4",-1.92857142857143
"S05-SFP0","JA19","Week_5",-3.88571428571429
"S05-SFP0","JA19","Week_6",-9.58571428571429
"S05-SFP0","JA19","Week_7",-9.48571428571429
"S05-SFP0","JA19","Week_8",-3.42857142857143
"S05-SFP0","JA19","Week_9",-2.8
"S05-SFP0","AP19","Week_1",4.71428571428571
"S05-SFP0","AP19","Week_2",5.2
"S05-SFP0","AP19","Week_3",8.55714285714286
"S05-SFP0","AP19","Week_4",9.42857142857143
"S05-SFP0","AP19","Week_5",11.4857142857143
"S05-SFP0","AP19","Week_6",12.4
"S05-SFP0","AP19","Week_7",9.98571428571429
"S05-SFP0","AP19","Week_8",11.6142857142857
"S05-SFP0","AP19","Week_9",15.4142857142857
"S05-SFP0","JU19","Week_1",18.6428571428571
"S05-SFP0","JU19","Week_2",25.2142857142857
"S05-SFP0","JU19","Week_3",26.2714285714286
"S05-SFP0","JU19","Week_4",25.9
"S05-SFP0","JU19","Week_5",27.3714285714286
"S05-SFP0","JU19","Week_6",24.0714285714286
"S05-SFP0","JU19","Week_7",23.6571428571429
"S05-SFP0","JU19","Week_8",25.0571428571429
"S05-SFP0","JU19","Week_9",23.6142857142857
"S05-SFP0","OC19","Week_1",22.8428571428571
"S05-SFP0","OC19","Week_2",19.7
"S05-SFP0","OC19","Week_3",17.2714285714286
"S05-SFP0","OC19","Week_4",12.6428571428571
"S05-SFP0","OC19","Week_5",11.5285714285714
"S05-SFP0","OC19","Week_6",9.17142857142857
"S05-SFP0","OC19","Week_7",4.31428571428571
"S05-SFP0","OC19","Week_8",1.44285714285714
"S05-SFP0","OC19","Week_9",-2.22857142857143
"S05-SFP0","JA20","Week_1",1.27142857142857
"S05-SFP0","JA20","Week_2",6.05714285714286
"S05-SFP0","JA20","Week_3",1.84285714285714
"S05-SFP0","JA20","Week_4",1.22857142857143
"S05-SFP0","JA20","Week_5",-4.34285714285714
"S05-SFP0","JA20","Week_6",0.242857142857143
"S05-SFP0","JA20","Week_7",2.1
"S05-SFP0","JA20","Week_8",-1
"S05-SFP0","JA20","Week_9",-3.54285714285714
"S06-CBW0","JA18","Week_1",2.3
"S06-CBW0","JA18","Week_2",-13.1714285714286
"S06-CBW0","JA18","Week_3",-14.0571428571429
"S06-CBW0","JA18","Week_4",-1
"S06-CBW0","JA18","Week_5",-3.14285714285714
"S06-CBW0","JA18","Week_6",4.08571428571429
"S06-CBW0","JA18","Week_7",-3.37142857142857
"S06-CBW0","JA18","Week_8",-8.17142857142857
"S06-CBW0","JA18","Week_9",-1.32857142857143
"S06-CBW0","AP18","Week_1",2.8
"S06-CBW0","AP18","Week_2",6.21428571428571
"S06-CBW0","AP18","Week_3",1.02857142857143
"S06-CBW0","AP18","Week_4",5.85714285714286
"S06-CBW0","AP18","Week_5",3.9
"S06-CBW0","AP18","Week_6",10.2285714285714
"S06-CBW0","AP18","Week_7",18.3571428571429
"S06-CBW0","AP18","Week_8",16.6
"S06-CBW0","AP18","Week_9",16.3142857142857
"S06-CBW0","JU18","Week_1",23.0714285714286
"S06-CBW0","JU18","Week_2",24.9857142857143
"S06-CBW0","JU18","Week_3",25.9714285714286
"S06-CBW0","JU18","Week_4",26.3285714285714
"S06-CBW0","JU18","Week_5",24.8714285714286
"S06-CBW0","JU18","Week_6",23.5428571428571
"S06-CBW0","JU18","Week_7",24.3571428571429
"S06-CBW0","JU18","Week_8",25.8428571428571
"S06-CBW0","JU18","Week_9",25.7285714285714
"S06-CBW0","OC18","Week_1",22.1857142857143
"S06-CBW0","OC18","Week_2",16.1714285714286
"S06-CBW0","OC18","Week_3",17.6428571428571
"S06-CBW0","OC18","Week_4",14.1285714285714
"S06-CBW0","OC18","Week_5",7.32857142857143
"S06-CBW0","OC18","Week_6",8.57142857142857
"S06-CBW0","OC18","Week_7",9.45714285714286
"S06-CBW0","OC18","Week_8",3.22857142857143
"S06-CBW0","OC18","Week_9",-0.228571428571429
"S06-CBW0","JA19","Week_1",1.97142857142857
"S06-CBW0","JA19","Week_2",2.24285714285714
"S06-CBW0","JA19","Week_3",2.57142857142857
"S06-CBW0","JA19","Week_4",-1.92857142857143
"S06-CBW0","JA19","Week_5",-3.88571428571429
"S06-CBW0","JA19","Week_6",-9.58571428571429
"S06-CBW0","JA19","Week_7",-9.48571428571429
"S06-CBW0","JA19","Week_8",-3.42857142857143
"S06-CBW0","JA19","Week_9",-2.8
"S06-CBW0","AP19","Week_1",4.71428571428571
"S06-CBW0","AP19","Week_2",5.2
"S06-CBW0","AP19","Week_3",8.55714285714286
"S06-CBW0","AP19","Week_4",9.42857142857143
"S06-CBW0","AP19","Week_5",11.4857142857143
"S06-CBW0","AP19","Week_6",12.4
"S06-CBW0","AP19","Week_7",9.98571428571429
"S06-CBW0","AP19","Week_8",11.6142857142857
"S06-CBW0","AP19","Week_9",15.4142857142857
"S06-CBW0","JU19","Week_1",18.6428571428571
"S06-CBW0","JU19","Week_2",25.2142857142857
"S06-CBW0","JU19","Week_3",26.2714285714286
"S06-CBW0","JU19","Week_4",25.9
"S06-CBW0","JU19","Week_5",27.3714285714286
"S06-CBW0","JU19","Week_6",24.0714285714286
"S06-CBW0","JU19","Week_7",23.6571428571429
"S06-CBW0","JU19","Week_8",25.0571428571429
"S06-CBW0","JU19","Week_9",23.6142857142857
"S06-CBW0","OC19","Week_1",22.8428571428571
"S06-CBW0","OC19","Week_2",19.7
"S06-CBW0","OC19","Week_3",17.2714285714286
"S06-CBW0","OC19","Week_4",12.6428571428571
"S06-CBW0","OC19","Week_5",11.5285714285714
"S06-CBW0","OC19","Week_6",9.17142857142857
"S06-CBW0","OC19","Week_7",4.31428571428571
"S06-CBW0","OC19","Week_8",1.44285714285714
"S06-CBW0","OC19","Week_9",-2.22857142857143
"S06-CBW0","JA20","Week_1",1.27142857142857
"S06-CBW0","JA20","Week_2",6.05714285714286
"S06-CBW0","JA20","Week_3",1.84285714285714
"S06-CBW0","JA20","Week_4",1.22857142857143
"S06-CBW0","JA20","Week_5",-4.34285714285714
"S06-CBW0","JA20","Week_6",0.242857142857143
"S06-CBW0","JA20","Week_7",2.1
"S06-CBW0","JA20","Week_8",-1
"S06-CBW0","JA20","Week_9",-3.54285714285714
"S07-ARG1","JA18","Week_1",1.18571428571429
"S07-ARG1","JA18","Week_2",-14.5428571428571
"S07-ARG1","JA18","Week_3",-16.3857142857143
"S07-ARG1","JA18","Week_4",-2.32857142857143
"S07-ARG1","JA18","Week_5",-5.02857142857143
"S07-ARG1","JA18","Week_6",2.7
"S07-ARG1","JA18","Week_7",-4.2
"S07-ARG1","JA18","Week_8",-9.77142857142857
"S07-ARG1","JA18","Week_9",-3.85714285714286
"S07-ARG1","AP18","Week_1",1.88571428571429
"S07-ARG1","AP18","Week_2",5.41428571428571
"S07-ARG1","AP18","Week_3",-0.0428571428571428
"S07-ARG1","AP18","Week_4",5.61428571428571
"S07-ARG1","AP18","Week_5",3.11428571428571
"S07-ARG1","AP18","Week_6",10.2428571428571
"S07-ARG1","AP18","Week_7",17.3428571428571
"S07-ARG1","AP18","Week_8",16.3571428571429
"S07-ARG1","AP18","Week_9",16.6285714285714
"S07-ARG1","JU18","Week_1",22.3285714285714
"S07-ARG1","JU18","Week_2",23.7857142857143
"S07-ARG1","JU18","Week_3",24.3428571428571
"S07-ARG1","JU18","Week_4",24.0857142857143
"S07-ARG1","JU18","Week_5",23.3
"S07-ARG1","JU18","Week_6",21.6857142857143
"S07-ARG1","JU18","Week_7",21.9285714285714
"S07-ARG1","JU18","Week_8",24.1428571428571
"S07-ARG1","JU18","Week_9",23.6142857142857
"S07-ARG1","OC18","Week_1",21.2857142857143
"S07-ARG1","OC18","Week_2",14.8571428571429
"S07-ARG1","OC18","Week_3",17.3142857142857
"S07-ARG1","OC18","Week_4",12.8
"S07-ARG1","OC18","Week_5",6.27142857142857
"S07-ARG1","OC18","Week_6",7.24285714285714
"S07-ARG1","OC18","Week_7",8.4
"S07-ARG1","OC18","Week_8",2.2
"S07-ARG1","OC18","Week_9",-1.3
"S07-ARG1","JA19","Week_1",1.14285714285714
"S07-ARG1","JA19","Week_2",1.24285714285714
"S07-ARG1","JA19","Week_3",1.65714285714286
"S07-ARG1","JA19","Week_4",-2.91428571428571
"S07-ARG1","JA19","Week_5",-4.5
"S07-ARG1","JA19","Week_6",-10.4857142857143
"S07-ARG1","JA19","Week_7",-10.7
"S07-ARG1","JA19","Week_8",-3.98571428571429
"S07-ARG1","JA19","Week_9",-3.57142857142857
"S07-ARG1","AP19","Week_1",3.65714285714286
"S07-ARG1","AP19","Week_2",4.91428571428571
"S07-ARG1","AP19","Week_3",7.67142857142857
"S07-ARG1","AP19","Week_4",8.97142857142857
"S07-ARG1","AP19","Week_5",10.8428571428571
"S07-ARG1","AP19","Week_6",11.5428571428571
"S07-ARG1","AP19","Week_7",9.85714285714286
"S07-ARG1","AP19","Week_8",11.4
"S07-ARG1","AP19","Week_9",14.9571428571429
"S07-ARG1","JU19","Week_1",18.2857142857143
"S07-ARG1","JU19","Week_2",23.9714285714286
"S07-ARG1","JU19","Week_3",25.0857142857143
"S07-ARG1","JU19","Week_4",24.9285714285714
"S07-ARG1","JU19","Week_5",26.3142857142857
"S07-ARG1","JU19","Week_6",22.5714285714286
"S07-ARG1","JU19","Week_7",22.4714285714286
"S07-ARG1","JU19","Week_8",23.6142857142857
"S07-ARG1","JU19","Week_9",22.6
"S07-ARG1","OC19","Week_1",21.3
"S07-ARG1","OC19","Week_2",18.3571428571429
"S07-ARG1","OC19","Week_3",16.2
"S07-ARG1","OC19","Week_4",11.3285714285714
"S07-ARG1","OC19","Week_5",10.1714285714286
"S07-ARG1","OC19","Week_6",7.87142857142857
"S07-ARG1","OC19","Week_7",3.12857142857143
"S07-ARG1","OC19","Week_8",0.657142857142857
"S07-ARG1","OC19","Week_9",-3.1
"S07-ARG1","JA20","Week_1",-0.728571428571429
"S07-ARG1","JA20","Week_2",4.9
"S07-ARG1","JA20","Week_3",0.828571428571429
"S07-ARG1","JA20","Week_4",0.671428571428571
"S07-ARG1","JA20","Week_5",-5.8
"S07-ARG1","JA20","Week_6",-0.671428571428571
"S07-ARG1","JA20","Week_7",1.2
